Unnamed: 0,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Marital status_2,Marital status_3,Marital status_4,Marital status_5,Marital status_6,Nacionality_2,Nacionality_6,Nacionality_11,Nacionality_13,Nacionality_14,Nacionality_17,Nacionality_21,Nacionality_22,Nacionality_24,Nacionality_25,Nacionality_26,Nacionality_32,Nacionality_41,Nacionality_62,Nacionality_100,Nacionality_101,Nacionality_103,Nacionality_105,Nacionality_108,Nacionality_109,Attendance_Full-Time,Attendance_Online,Attendance_Part-Time,Field of Study_Commerce,Field of Study_Engineering,Field of Study_Medicine,Field of Study_Science,Special Needs_Special Needs,Citizenship_Athens,Citizenship_Barcelona,Citizenship_Berlin,Citizenship_Brussels,Citizenship_Bucharest,Citizenship_Budapest,Citizenship_Copenhagen,Citizenship_Dublin,Citizenship_Edinburgh,Citizenship_Helsinki,Citizenship_Istanbul,Citizenship_Kyiv,Citizenship_Lisbon,Citizenship_London,Citizenship_Madrid,Citizenship_Milan,Citizenship_Munich,Citizenship_Oslo,Citizenship_Paris,Citizenship_Prague,Citizenship_Rome,Citizenship_Saint Petersburg,Citizenship_Sofia,Citizenship_Stockholm,Citizenship_Venice,Citizenship_Vienna,Citizenship_Warsaw,Citizenship_Zurich,Family Position_Middle Child,Family Position_Youngest Child,Target_Enrolled,Target_Graduate
1744,39,1,1.0330288242802872,0.0,0.0,3.61928168469136,37,37,-0.0190081947539131,0.2435719412624249,97.4,0,0,1,0,1,0,44,0.0,0,-0.1157349518265161,9,-1.4089723580845526,1.2357543853807291,-1.0702755793312768,0.0,-0.1813161393635884,-0.5207760452788925,0,-0.3041413934582485,0,12.7,1.807260136601439,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
132,1,4,-0.685374174034784,0.0,0.0,-0.1942712740357243,1,19,-0.698064044072494,0.6057798905681081,120.1,1,0,0,1,0,0,19,0.0,0,-1.1559794822501532,7,0.2656301083296518,0.0141309481460623,-1.0702755793312768,0.0,-1.1117569017403688,-0.8142782119824371,5,1.596634281906754,0,8.9,0.1248157948783875,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1457,1,6,0.4744657081931703,0.0,0.0,-0.1942712740357243,1,1,-1.0375919687317845,0.2435719412624249,114.3,1,0,0,1,1,0,18,0.0,0,0.9245095785971208,8,0.6842807249332029,1.217939043587725,0.9343387995686252,0.0,1.6795653853899724,1.2402369549423753,6,-0.4017839795215192,1,11.1,-0.4603822370252824,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2034,39,1,1.3714523593213048,0.0,0.0,-0.1942712740357243,37,37,-0.0190081947539131,-0.1186360080432581,162.0,0,0,1,1,1,1,49,0.0,0,-0.1157349518265161,8,0.6842807249332029,-0.0731278687992706,0.9343387995686252,0.0,-0.1813161393635884,-0.2272738785753478,6,1.2581399835540823,0,10.8,0.1248157948783875,1.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1891,1,5,0.4744657081931703,0.0,0.0,-0.1942712740357243,38,37,0.3205197299053773,0.2435719412624249,126.3,1,0,0,1,0,1,18,0.0,0,1.964754109020758,8,1.521581958140305,0.8043686091072378,-1.0702755793312768,0.0,1.6795653853899724,0.0662282881281967,8,0.686605379797072,0,9.4,-1.484478792856705,-3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3489,1,1,-0.386378623658739,0.0,0.0,-0.1942712740357243,1,1,-1.0375919687317845,-1.2052598559603076,105.0,0,0,0,1,1,0,20,0.0,0,-0.1157349518265161,9,0.2656301083296518,-1.0547895594342718,-1.0702755793312768,0.0,-0.1813161393635884,0.3597304548317414,5,-0.3041413934582485,0,11.1,-0.4603822370252824,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2545,1,3,1.3714523593213048,0.0,0.0,-0.1942712740357243,3,1,1.6950302314704089,0.6057798905681081,137.6,1,0,0,1,0,0,18,0.0,0,-0.1157349518265161,6,0.1387300641819182,-1.332778042081286,0.9343387995686252,0.0,-0.1813161393635884,-0.2272738785753478,6,1.3883300983051108,0,12.4,-0.5335319910132412,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
705,39,1,2.087727414068313,0.0,0.0,-0.1942712740357243,37,37,0.999575579223958,0.9679878398737912,138.1,0,0,0,1,1,1,37,0.0,0,-1.1559794822501532,8,0.2656301083296518,0.4722397371090623,0.9343387995686252,0.0,-1.1117569017403688,0.9467347882388308,4,0.6071894097989453,2,16.2,-0.6798314989891586,-0.92,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1288,1,1,1.3714523593213048,0.0,0.0,-0.1942712740357243,36,37,-2.056175742709656,-2.2918837038773567,126.7,1,0,0,1,1,0,20,0.0,0,-0.1157349518265161,9,0.2656301083296518,0.1668338778003952,-1.0702755793312768,0.0,-0.1813161393635884,0.9467347882388308,4,-0.8249018524623584,0,7.6,1.0026128427338927,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
879,44,1,-0.9383704089683604,0.0,0.0,-0.1942712740357243,19,1,0.999575579223958,-1.2052598559603076,120.0,1,0,0,1,1,0,23,0.0,2,0.9245095785971208,8,0.2656301083296518,-0.1385719815082718,0.9343387995686252,0.0,2.610006147766753,0.653232621535286,7,-0.3227399812798238,1,16.2,-0.6798314989891586,-0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1572,39,1,2.087727414068313,0.0,0.0,-0.1942712740357243,37,37,-0.0190081947539131,0.2435719412624249,119.0,1,0,0,0,1,0,55,0.0,0,-1.1559794822501532,5,-1.827622974688104,-0.2912749111626047,-1.0702755793312768,0.0,-1.1117569017403688,-0.8142782119824371,0,-0.3041413934582485,0,7.6,1.0026128427338927,0.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3931,1,1,-0.7412304856434956,0.0,0.0,-4.356738444642514,3,1,-0.698064044072494,0.9679878398737912,121.9,1,0,0,1,0,0,18,0.0,0,-0.1157349518265161,8,0.6842807249332029,1.617511709516563,-1.0702755793312768,0.0,-0.1813161393635884,0.3597304548317414,6,0.2352176533674379,0,13.9,-1.1187300229169113,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2251,16,1,-0.386378623658739,0.0,0.0,-0.1942712740357243,19,37,0.999575579223958,0.2435719412624249,133.9,1,0,0,1,1,0,25,0.0,9,-0.1157349518265161,16,2.3588831913474078,-0.7077374465835122,-1.0702755793312768,0.0,-0.1813161393635884,1.53373912164592,7,-0.2390463360827343,0,12.4,-0.5335319910132412,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4216,1,6,1.3714523593213048,0.0,0.0,3.61928168469136,1,37,-1.0375919687317845,-1.2052598559603076,100.0,1,0,1,0,0,0,20,0.0,0,-2.1962240126737904,4,-1.827622974688104,-0.2912749111626047,-1.0702755793312768,0.0,-1.1117569017403688,-0.8142782119824371,0,-0.3041413934582485,0,12.4,-0.5335319910132412,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2282,1,1,-0.3338079774387751,0.0,0.0,3.61928168469136,38,1,0.999575579223958,0.9679878398737912,121.0,0,0,1,0,1,0,21,0.0,0,-0.1157349518265161,9,0.2656301083296518,-0.4185273525412154,-1.0702755793312768,0.0,-0.1813161393635884,0.0662282881281967,5,-1.9966128852216063,0,8.9,0.1248157948783875,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1061,1,1,-0.9383704089683604,0.0,0.0,-0.1942712740357243,19,19,1.6950302314704089,0.2435719412624249,117.0,0,0,0,1,0,0,20,0.0,0,-0.1157349518265161,0,0.1387300641819182,-1.332778042081286,0.9343387995686252,0.0,-0.1813161393635884,-2.2817890455001604,0,-0.3041413934582485,0,15.5,1.14891235070981,-4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2609,43,1,2.087727414068313,0.0,0.0,-0.1942712740357243,37,37,0.999575579223958,0.9679878398737912,128.2,0,0,0,1,0,0,34,0.0,3,1.964754109020758,9,-0.5716711248774503,-1.0547895594342718,-1.0702755793312768,0.0,0.7491246230131919,-0.2272738785753478,2,-1.9966128852216063,0,9.4,-1.484478792856705,-3.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4059,1,3,1.3714523593213048,0.0,0.0,-0.1942712740357243,19,19,-0.3585361194132036,-0.4808439573489413,157.0,1,0,0,0,0,0,18,0.0,0,-0.1157349518265161,0,-1.827622974688104,-0.2912749111626047,-1.0702755793312768,0.0,-0.1813161393635884,-2.2817890455001604,0,-0.3041413934582485,0,13.9,-1.1187300229169113,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1846,17,1,-1.158509990014459,0.0,0.0,-0.1942712740357243,37,3,-0.3585361194132036,-1.5674678052659907,116.9,0,0,0,1,1,0,19,0.0,0,-0.1157349518265161,10,0.6842807249332029,0.9812495026235064,-1.0702755793312768,0.0,-0.1813161393635884,0.653232621535286,4,-0.2390463360827343,0,13.9,-1.1187300229169113,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,18,6,0.4744657081931703,0.0,0.0,-0.1942712740357243,37,37,-0.3585361194132036,-0.4808439573489413,122.8,1,0,0,1,0,0,18,0.0,0,1.964754109020758,8,1.521581958140305,0.4216568916610643,-1.0702755793312768,0.0,1.6795653853899724,0.0662282881281967,8,0.2950586096833562,0,9.4,-1.484478792856705,-3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
621,17,2,-1.619196550387233,0.0,0.0,-0.1942712740357243,1,38,-0.698064044072494,-1.2052598559603076,114.6,1,0,0,1,0,0,19,0.0,0,0.1817606288466247,15,-0.9903217414810014,-1.332778042081286,-1.0702755793312768,0.0,-1.1117569017403688,0.9467347882388308,2,-1.9966128852216063,0,13.9,-1.1187300229169113,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
220,1,1,-0.685374174034784,0.0,0.0,2.894188945661045,38,38,0.3205197299053773,0.2435719412624249,147.0,0,0,0,1,0,1,18,0.0,0,-1.1559794822501532,7,-0.1530205082738992,0.4722397371090623,-1.0702755793312768,0.0,-1.1117569017403688,0.0662282881281967,3,-0.17395127870722,0,9.4,-1.484478792856705,-3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4028,1,1,-0.9383704089683604,0.0,0.0,-0.1942712740357243,1,38,-0.698064044072494,-0.4808439573489413,132.2,0,0,1,1,0,0,19,0.0,0,-0.1157349518265161,6,0.6842807249332029,1.1085019440021189,-1.0702755793312768,0.0,-0.1813161393635884,0.0662282881281967,6,1.0303072827397846,0,10.8,0.1248157948783875,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3605,1,3,1.3714523593213048,0.0,0.0,-0.1942712740357243,3,1,-1.3771198933910749,-0.8430519066546244,129.8,1,0,0,1,1,0,20,0.0,0,-0.1157349518265161,6,0.2656301083296518,0.3195368074547294,-1.0702755793312768,0.0,-0.1813161393635884,0.9467347882388308,3,0.1515240081703484,0,15.5,1.14891235070981,-4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1490,39,1,-1.158509990014459,0.0,0.0,-0.1942712740357243,37,37,0.999575579223958,0.9679878398737912,155.8,0,0,0,1,1,0,29,0.0,0,-0.1157349518265161,9,0.6842807249332029,2.847618642843137,-1.0702755793312768,0.0,-0.1813161393635884,-0.2272738785753478,6,0.7373795245499725,0,13.9,-1.1187300229169113,0.79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2951,1,3,-0.8890854281371442,0.0,0.0,-0.1942712740357243,1,1,-0.698064044072494,0.6057798905681081,128.7,1,0,0,1,0,0,18,0.0,0,-0.1157349518265161,7,0.6842807249332029,1.7447641508951737,-1.0702755793312768,0.0,-0.1813161393635884,1.2402369549423753,6,0.997759754052028,0,8.9,0.1248157948783875,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
800,53,1,-0.9383704089683604,0.0,0.0,-0.1942712740357243,40,19,-1.0375919687317845,-0.4808439573489413,130.0,1,0,0,0,0,1,22,0.0,0,-0.1157349518265161,8,0.6842807249332029,-1.0547895594342718,0.9343387995686252,0.0,-0.1813161393635884,0.653232621535286,4,-0.4343315082092756,0,8.9,0.1248157948783875,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
192,39,1,-0.685374174034784,0.0,0.0,-0.1942712740357243,12,3,-0.698064044072494,-1.2052598559603076,118.0,1,0,0,1,0,0,24,0.0,0,-1.1559794822501532,5,-1.827622974688104,-0.2912749111626047,0.9343387995686252,0.0,-1.1117569017403688,-0.8142782119824371,0,-0.3041413934582485,0,7.6,1.0026128427338927,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3074,2,1,-0.685374174034784,0.0,0.0,-0.1942712740357243,37,37,0.999575579223958,0.9679878398737912,120.0,0,0,0,0,1,0,57,0.0,12,-0.1157349518265161,17,0.2656301083296518,-0.4821535732305214,0.9343387995686252,0.0,-0.1813161393635884,2.4142456217565536,9,-0.2607446885412409,0,9.4,-1.484478792856705,-3.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3895,1,1,0.4744657081931703,0.0,0.0,-0.1942712740357243,38,37,0.999575579223958,0.2435719412624249,130.0,1,0,0,1,1,1,18,0.0,0,0.9245095785971208,7,0.6842807249332029,0.6122174226255335,-1.0702755793312768,0.0,0.7491246230131919,-0.2272738785753478,6,0.4900183065230188,0,7.6,1.0026128427338927,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
